n/a;code;type;class;specific;#set;tier;drop1;drop2;eol;hidden;rarity;#sortC;#sortG;#tvfr;#tvto;#bv1fr;#bv1to;#bv2fr;#bv2to;#bv3fr;#bv3to;#tvsum;#tvdiff;#check;a1;val;#steps;#calc;a2;val;#steps;#calc;a3;val;#steps;#calc;a4;val;#steps;#calc;a5;val;#steps;#calc;a6;val;#steps;#calc;a7;val;#steps;#calc;a8;val;#steps;#calc;a9;val;#steps;#calc;a10;val;#steps;#calc;a11;val;#steps;#calc;eol;base_subtypes;#dif;#est;#est;#dps;#dmgr;mind;maxd;#avgd;at;#at%;are;tgt;rng;#rng%;vlc;kbk;pnc;bnc;cnt;ang;pts;eol;invart;invvariant;envart;envvariant;picksfx;dropsfx;eol
;TheNovemtavo;reli;none;;set_writing;3;;;0;FALSE;myth;rrelnon35m;r3relnon5m;220;220;0;0;0;0;99;99;1051;820;;TheNovemtavo;1;1;;;;;;;;;;;;;;lck%;750;750;300%;e;300;300;300;;;;;;;;;;;;;;;;;;;;;0;Reli_Tusk_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/TheNovemtavo_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
;ParrotRing;ring;none;;none;3;;;0;FALSE;rare;rrinnon33r;r3rinnon3r;90;109;0;0;0;0;32;63;129;4;0;;;;;;;;;;;;;msa%;63;63;33.6%;sud%;25;25;15%;ssum3;18;1;;ssum5;14;1;;ssum6;9;1;;;;;;;;;;;;;;0;Ring_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/ParrotRing_Spr;default;Items/ItemsEnv/Ring_01_Spr;default;Item_Ring_Pick;Item_Ring_Drop;0
;MonsterRing;ring;none;;none;3;;;0;FALSE;epic;rrinnon34e;r3rinnon4e;115;138;0;0;0;0;50;84;159;7;0;MonsterRing;50;1;3900%;;;;;;;;;msa%;84;84;44.8%;sud%;25;25;15%;;;;;;;;;;;;;;;;;;;;;;;;;0;Ring_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/MonsterRing_Spr;default;Items/ItemsEnv/Ring_01_Spr;default;Item_Ring_Pick;Item_Ring_Drop;0
;RedDragonRing;ring;none;;none;3;;;0;FALSE;myth;rrinnon35m;r3rinnon5m;154;154;0;0;0;0;84;105;165;3;0;RedDragonRing;30;1;7300%;;;;;;;;;msa%;105;105;56%;sud%;30;30;18%;;;;;;;;;;;;;;;;;;;;;;;;;0;Ring_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/RedDragonRing_Spr;default;Items/ItemsEnv/Ring_01_Spr;default;Item_Ring_Pick;Item_Ring_Drop;0
;RedGreenBlueRing;ring;none;;none;3;;;0;FALSE;myth;rrinnon35m;r3rinnon5m;154;154;0;0;0;0;84;105;100;-62;;;;;;bban;20;4;4;brer;36;4;4;bski;44;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Ring_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/RedGreenBlueRing_Spr;default;Items/ItemsEnv/Ring_01_Spr;default;Item_Ring_Pick;Item_Ring_Drop;0
;Iceblock;ring;none;;none;3;;;0;FALSE;myth;rrinnon35m;r3rinnon5m;154;154;0;0;0;0;84;105;166;4;0;Iceblock;52;1;95%;;;;;brer;9;1;1;msa%;105;105;56%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Ring_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/Iceblock_Spr;default;Items/ItemsEnv/Ring_01_Spr;default;Item_Ring_Pick;Item_Ring_Drop;0
;TurtleIsland;tors;heavy;;none;3;;;0;FALSE;epic;rtorhea34e;r3torhea4e;329;394;54;65;0;0;136;136;436;3;0;TurtleIsland;80;1;20%;a;120;120;120;;;;;rev;136;2;2;d%;100;100;40%;;;;;;;;;;;;;;;;;;;;;;;;;0;Tors_PlateBreast_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_MagePlate_01_Spr;default;Items/ItemsEnv/Tors_Heavy_01_Spr;default;Item_Armor_PlateBreast_Pick;Item_Armor_PlateBreast_Drop;0
;LivingArmor;tors;heavy;;none;3;;;0;FALSE;myth;rtorhea35m;r3torhea5m;440;440;80;80;0;0;136;136;466;4;0;LivingArmor;50;1;200%;a;80;80;80;;;;;rev;136;2;2;d%;200;200;80%;;;;;;;;;;;;;;;;;;;;;;;;;0;Tors_PlateBreast_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/LivingArmor_Spr;default;Items/ItemsEnv/Tors_Heavy_01_Spr;default;Item_Armor_PlateBreast_Pick;Item_Armor_PlateBreast_Drop;0
;ArmorOfDoom;tors;heavy;;none;3;;;0;FALSE;myth;rtorhea35m;r3torhea5m;440;440;80;80;0;0;136;136;470;8;0;ArmorOfDoom;1;1;;a;333;333;333;;;;;rev;136;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Tors_PlateBreast_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/ArmorOfDoom_Spr;default;Items/ItemsEnv/Tors_Heavy_01_Spr;default;Item_Armor_PlateBreast_Pick;Item_Armor_PlateBreast_Drop;0
;Cipher;tors;light;;none;3;;;0;FALSE;epic;rtorlig34e;r3torlig4e;329;394;54;65;0;0;136;136;424;-9;0;Cipher;100;1;150%;a;13;13;13;;;;;rev;136;2;2;sd%;175;175;105%;;;;;;;;;;;;;;;;;;;;;;;;;0;Tors_ClothRobe_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/Cipher_Spr;default;Items/ItemsEnv/Tors_Light_01_Spr;default;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop;0
;Elysium;tors;light;;none;3;;;0;FALSE;myth;rtorlig35m;r3torlig5m;440;440;80;80;0;0;136;136;476;14;0;Elysium;150;6;30%;a;40;40;40;;;;;rev;136;2;2;d%;150;150;60%;;;;;;;;;;;;;;;;;;;;;;;;;0;Tors_ClothRobe_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_ClothRobe_02_Spr;default;Items/ItemsEnv/Tors_Light_01_Spr;default;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop;0
;Sacrilige;tors;light;;none;3;;;0;FALSE;myth;rtorlig35m;r3torlig5m;440;440;80;80;0;0;136;136;460;-2;0;Sacrilige1;39;1;;Sacrilige2;1;1;;a;34;34;34;rev;136;2;2;deal%;250;250;250%;;;;;;;;;;;;;;;;;;;;;;;;;0;Tors_ClothRobe_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Leather_01_Spr;default;Items/ItemsEnv/Tors_Light_01_Spr;default;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop;0
;TheCreakingWillow;tors;medium;;none;3;;;0;FALSE;myth;rtormed35m;r3tormed5m;440;440;80;80;0;0;136;136;476;14;0;TheCreakingWillow;180;1;#VALUE!;a;60;60;60;;;;;rev;136;2;2;d%;100;100;40%;;;;;;;;;;;;;;;;;;;;;;;;;0;Tors_Leather_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Leather_02_Spr;default;Items/ItemsEnv/Tors_Medium_01_Spr;default;Item_Armor_Leather_Pick;Item_Armor_Leather_Drop;0
;Hero;tors;medium;;none;3;;;0;FALSE;myth;rtormed35m;r3tormed5m;440;440;80;80;0;0;136;136;459;-3;0;Hero;275;275;550%;a;48;48;48;;;;;rev;136;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Tors_Leather_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Leather_01_Spr;default;Items/ItemsEnv/Tors_Medium_01_Spr;default;Item_Armor_Leather_Pick;Item_Armor_Leather_Drop;0
;YourGranddadsClothes;tors;none;;none;3;;;0;FALSE;comm;rtornon32c;r3tornon2c;184;235;41;53;0;0;68;68;270;0;0;YourGranddadsClothes;75;75;300%;a;2;2;2;;;;;rev;68;1;1;d%;125;125;50%;;;;;;;;;;;;;;;;;;;;;;;;;0;Tors_ClothRobe_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/YourGranddadsClothes_Spr;default;Items/ItemsEnv/Tors_Medium_01_Spr;default;Item_Armor_Leather_Pick;Item_Armor_Leather_Drop;0
;TheHobgoblin;tors;none;;none;3;;;0;FALSE;rare;rtornon33r;r3tornon3r;256;310;44;53;0;0;136;136;368;11;0;TheHobgoblin;50;1;30%;a;32;32;32;ad%;100;100;60%;rev;136;2;2;ms;50;50;33.3;;;;;;;;;;;;;;;;;;;;;;;;;0;Tors_ClothRobe_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Dragon_01_Spr;default;Items/ItemsEnv/Tors_Medium_01_Spr;default;Item_Armor_Leather_Pick;Item_Armor_Leather_Drop;0
;FishScales;tors;none;;none;3;;;0;FALSE;rare;rtornon33r;r3tornon3r;256;310;44;53;0;0;136;136;368;11;0;FishScales;40;40;200%;a;32;32;32;ad%;80;80;48%;rev;136;2;2;ms;80;80;53.3;;;;;;;;;;;;;;;;;;;;;;;;;0;Tors_ClothRobe_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Dragon_02_Spr;default;Items/ItemsEnv/Tors_Medium_01_Spr;default;Item_Armor_Leather_Pick;Item_Armor_Leather_Drop;0
;SwiftsilverBelt;wais;none;;none;3;;;0;FALSE;rare;rwainon33r;r3wainon3r;64;78;5;7;0;0;0;0;84;-6;0;;;;;a;4;4;4;cr%;80;80;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wais_Leather_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/SwiftsilverBelt_Spr;default;Items/ItemsEnv/Wais_Light_01_Spr;default;Item_Belt_Pick;Item_Belt_Drop;0
;Sloth;wais;none;;none;3;;;0;FALSE;epic;rwainon34e;r3wainon4e;82;99;7;8;0;0;0;0;102;-7;0;Sloth1;1;1;-9999;Sloth2;1;1;-999;Sloth3;80;1;1%;a;5;5;5;d%;75;75;30%;ms-;60;60;-40;;;;;;;;;;;;;;;;;;;;;0;Wais_Leather_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/Sloth_Spr;default;Items/ItemsEnv/Wais_Light_01_Spr;default;Item_Belt_Pick;Item_Belt_Drop;0
;Max;wais;none;;none;3;;;0;FALSE;myth;rwainon35m;r3wainon5m;110;110;9;9;0;0;0;0;130;14;0;Max;125;125;125%;a;5;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wais_Leather_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/Max_Spr;default;Items/ItemsEnv/Wais_Light_01_Spr;default;Item_Belt_Pick;Item_Belt_Drop;0
;Magnetus;wais;none;;none;3;;;0;FALSE;myth;rwainon35m;r3wainon5m;110;110;9;9;0;0;0;0;117;1;0;Magnetus;32;1;0%;a;5;5;5;pul;50;50;4000;pdr%;30;30;60%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wais_Leather_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Uniques/Magnetus_Spr;default;Items/ItemsEnv/Wais_Light_01_Spr;default;Item_Belt_Pick;Item_Belt_Drop;0
;Nattvasen;weap;w2hs;Warrior;none;3;;;0;FALSE;epic;rweaw2hWar34e;r3weaw2hWar4e;329;394;174;209;0;0;0;0;439;6;0;Nattvasen;80;1;0%;d%;209;209;83.6%;cd%;100;100;60%;cr%;50;50;25%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;W2hs_Basic_01;3.26;600;598;184;0.82;83;119;101;0.55;1.18;1.15;2.76;;1;;;;;;;1;0;Items/ItemsInv/Uniques/Nattvasen_Spr;default;Items/ItemsEnv/W2hs_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;Bloodwyrm;weap;w2hs;Warrior;none;3;;;0;FALSE;myth;rweaw2hWar35m;r3weaw2hWar5m;440;440;250;250;0;0;0;0;490;28;;Bloodwyrm;240;3;99;d%;250;250;100%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;W2hs_Basic_01;3.26;600;598;184;0.82;83;119;101;0.55;1.18;1.15;2.76;;1;;;;;;;1;0;Items/ItemsInv/Uniques/Bloodwyrm_Spr;default;Items/ItemsEnv/W2hs_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;ThePrincessDream;weap;w2hs;Warrior;none;3;;;0;FALSE;myth;rweaw2hWar35m;r3weaw2hWar5m;440;440;250;250;0;0;0;0;470;8;0;ThePrincessDream;120;1;13;d%;250;250;100%;sd%;100;100;60%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;W2hs_Basic_01;3.26;600;598;184;0.82;83;119;101;0.55;1.18;1.15;2.76;;1;;;;;;;1;0;Items/ItemsInv/Uniques/ThePrincessDream_Spr;default;Items/ItemsEnv/W2hs_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;Strider;weap;w2hs;Warrior;none;3;;;0;FALSE;myth;rweaw2hWar35m;r3weaw2hWar5m;440;440;250;250;0;0;0;0;469;7;0;Strider;60;1;0%;d%;250;250;100%;dd%;60;60;36%;dcnt;99;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;W2hs_Basic_01;3.26;600;598;184;0.82;83;119;101;0.55;1.18;1.15;2.76;;1;;;;;;;1;0;Items/ItemsInv/Uniques/Strider_Spr;default;Items/ItemsEnv/W2hs_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;HatchetBully;weap;waxe;Barbarian;none;3;;;0;FALSE;epic;rweawaxBar34e;r3weawaxBar4e;329;394;174;209;0;0;0;0;434;1;0;HatchetBully;100;100;300%;d%;209;209;83.6%;stu%;125;125;300%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Waxe_Basic_02;3.42;600;599;175.4;0.82;82;118;100;0.57;1.17;1.22;2.92;;1;;;;;;;1;0;Items/ItemsInv/Uniques/HatchetBully_Spr;default;Items/ItemsEnv/Waxe_Basic_01_Spr;default;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop;0
;TheRavager;weap;waxe;Barbarian;none;3;;;0;FALSE;myth;rweawaxBar35m;r3weawaxBar5m;440;440;250;250;0;0;0;0;465;3;0;TheRavager;65;1;0%;d%;250;250;100%;lck%-;175;175;-70%;sare%;50;50;40%;sd%;275;275;165%;;;;;;;;;;;;;;;;;;;;;;;;;0;Waxe_Basic_02;3.42;600;599;175.4;0.82;82;118;100;0.57;1.17;1.22;2.92;;1;;;;;;;1;0;Items/ItemsInv/Uniques/TheRavager_Spr;default;Items/ItemsEnv/Waxe_Basic_01_Spr;default;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop;0
;TheSage;weap;waxe;Barbarian;none;3;;;0;FALSE;myth;rweawaxBar35m;r3weawaxBar5m;440;440;250;250;0;0;0;0;453;-9;0;TheSage;90;1;10%;d%;250;250;100%;;;;;xp%;100;100;20%;cd%;150;150;90%;cslot;23;1;1;cr%-;160;160;-80%;;;;;;;;;;;;;;;;;0;Waxe_Basic_02;3.42;600;599;175.4;0.82;82;118;100;0.57;1.17;1.22;2.92;;1;;;;;;;1;0;Items/ItemsInv/Uniques/TheSage_Spr;default;Items/ItemsEnv/Waxe_Basic_01_Spr;default;Item_Weapon_Axe_Pick;Item_Weapon_Axe_Drop;0
;Whistler;weap;wbow;Ranger;none;3;;;0;FALSE;epic;rweawboRan34e;r3weawboRan4e;329;394;174;209;0;0;0;0;439;6;0;Whistler;65;1;0%;d%;209;209;83.6%;ad%;125;125;75%;ms;40;40;26.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wbow_Basic_01;2.51;600;466;239;0.7;77;143;110;0.46;1.24;0.032;0.54;6.2;2.08;18;0;4;0;1;10;1;0;Items/ItemsInv/Uniques/Whistler_Spr;default;Items/ItemsEnv/Wbow_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;TheIllusionist;weap;wbow;Ranger;none;3;;;0;FALSE;myth;rweawboRan35m;r3weawboRan5m;440;440;250;250;0;0;0;0;470;8;0;TheIllusionist;75;1;0%;d%;250;250;100%;sud%;85;85;51%;sus%;60;60;30%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wbow_Basic_01;2.51;600;466;239;0.7;77;143;110;0.46;1.24;0.032;0.54;6.2;2.08;18;0;4;0;1;10;1;0;Items/ItemsInv/Uniques/TheIllusionist_Spr;default;Items/ItemsEnv/Wbow_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;PrinceDashing;weap;wbow;Ranger;none;3;;;0;FALSE;myth;rweawboRan35m;r3weawboRan5m;440;440;250;250;0;0;0;0;470;8;0;PrinceDashing;100;100;300%;d%;250;250;100%;brer;54;6;6;bski;66;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wbow_Basic_01;2.51;600;466;239;0.7;77;143;110;0.46;1.24;0.032;0.54;6.2;2.08;18;0;4;0;1;10;1;0;Items/ItemsInv/Uniques/PrinceDashing_Spr;default;Items/ItemsEnv/Wbow_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;PowerPlayer;weap;wbow;Ranger;none;3;;;0;FALSE;myth;rweawboRan35m;r3weawboRan5m;440;440;250;250;0;0;0;0;465;3;0;PowerPlayer;65;1;0%;d%;250;250;100%;pd%;150;150;90%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wbow_Basic_01;2.51;600;466;239;0.7;77;143;110;0.46;1.24;0.032;0.54;6.2;2.08;18;0;4;0;1;10;1;0;Items/ItemsInv/Uniques/PowerPlayer_Spr;default;Items/ItemsEnv/Wbow_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;BearPaw;weap;wfis;Druid;none;3;;;0;FALSE;myth;rweawfiDru35m;r3weawfiDru5m;440;440;250;250;0;0;0;0;475;13;0;BearPaw;105;15;50%;d%;250;250;100%;hr;80;8;0.8;a;40;40;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wfis_Claw_04;4.48;660;661;147.3;0.75;62;103;82.5;0.56;1.18;1.6;3.8;;1;;;;;;;1;0;Items/ItemsInv/Uniques/BearPaw_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;Madness;weap;wfis;Druid;none;3;;;0;FALSE;myth;rweawfiDru35m;r3weawfiDru5m;440;440;250;250;0;0;0;0;462;0;0;Madness;100;100;60%;d%;250;250;100%;ls;112;16;16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wfis_Claw_01;4.19;600;595;143.2;0.75;34;57;45.5;0.32;1.35;1.3;3.1;;1;;;;;;;1;0;Items/ItemsInv/Uniques/Madness_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;TwinSnakes;weap;wkni;Assassin;none;3;;;0;FALSE;epic;rweawknAss34e;r3weawknAss4e;329;394;174;209;0;0;0;0;489;56;;TwinSnakes;80;1;10%;d%;209;209;83.6%;cd%;200;200;120%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wkni_Basic_01;5.24;600;685;114.5;0.75;43;72;57.5;0.5;1.21;0.81;1.97;;1;;;;;;;2;0;Items/ItemsInv/Uniques/TwinSnakes_Spr;default;Items/ItemsEnv/Wkni_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;BloodReign;weap;wkni;Assassin;none;3;;;0;FALSE;myth;rweawknAss35m;r3weawknAss5m;440;440;250;250;0;0;0;0;475;13;0;BloodReign;150;10;1000%;d%;250;250;100%;ad%;75;75;45%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wkni_Basic_01;5.24;600;685;114.5;0.75;43;72;57.5;0.5;1.21;0.81;1.97;;1;;;;;;;2;0;Items/ItemsInv/Uniques/BloodReign_Spr;default;Items/ItemsEnv/Wkni_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;TheSacredDagger;weap;wkni;Assassin;none;3;;;0;FALSE;myth;rweawknAss35m;r3weawknAss5m;440;440;250;250;0;0;0;0;600;138;;;;;;d%;250;250;100%;std%;275;275;330%;stu%;75;75;180%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wkni_Basic_01;5.24;600;685;114.5;0.75;43;72;57.5;0.5;1.21;0.81;1.97;;1;;;;;;;2;0;Items/ItemsInv/Uniques/TheSacredDagger_Spr;default;Items/ItemsEnv/Wkni_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;TheDeathAdder;weap;wkni;Assassin;none;3;;;0;FALSE;myth;rweawknAss35m;r3weawknAss5m;440;440;250;250;0;0;0;0;475;13;0;TheDeathAdder;100;5;5%;d%;250;250;100%;sd%;75;75;45%;as%;50;50;20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wkni_Basic_01;5.24;600;685;114.5;0.75;43;72;57.5;0.5;1.21;0.81;1.97;;1;;;;;;;2;0;Items/ItemsInv/Uniques/TheDeathAdder_Spr;default;Items/ItemsEnv/Wkni_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;StaffOfSummoning;weap;wsta;Sorceress;none;3;;;0;FALSE;epic;rweawstSor34e;r3weawstSor4e;329;394;174;209;0;0;0;0;444;11;0;StaffOfSummoning;50;1;7450%;d%;209;209;83.6%;sud%;125;125;75%;cr%;60;60;30%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wsta_Wizard_01;3.54;600;598;169.5;0.84;85;118;101.5;0.6;1.16;0.052;1.63;4;1.87;5.8;0;0;0;1;12.5;1;0;Items/ItemsInv/Uniques/StaffOfSummoning_Spr;default;Items/ItemsEnv/Wsta_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;TheShroomKing;weap;wsta;Sorceress;none;3;;;0;FALSE;myth;rweawstSor35m;r3weawstSor5m;440;440;250;250;0;0;0;0;475;13;;TheShroomKing;50;10;0;d%;200;200;80%;std%;150;150;180%;stu%;75;75;180%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wsta_Wizard_01;3.54;600;598;169.5;0.84;85;118;101.5;0.6;1.16;0.052;1.63;4;1.87;5.8;0;0;0;1;12.5;1;0;Items/ItemsInv/Uniques/TheShroomKing_Spr;default;Items/ItemsEnv/Wsta_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;TheBlindWood;weap;wsta;Sorceress;none;3;;;0;FALSE;myth;rweawstSor35m;r3weawstSor5m;440;440;250;250;0;0;0;0;515;53;;TheBlindWood;140;4;0%;d%;250;250;100%;sd%;125;125;75%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wsta_Wizard_01;3.54;600;598;169.5;0.84;85;118;101.5;0.6;1.16;0.052;1.63;4;1.87;5.8;0;0;0;1;12.5;1;0;Items/ItemsInv/Uniques/TheBlindWood_Spr;default;Items/ItemsEnv/Wsta_Basic_01_Spr;default;Item_Wood_Pick;Item_Wood_Drop;0
;TheWhiteWizard;weap;wswo;Knight;none;3;;;0;FALSE;epic;rweawswKni34e;r3weawswKni4e;329;394;174;209;0;0;0;0;520;87;;TheWhiteWizard;120;1;40000%;d%;200;200;80%;cd%;200;200;120%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wswo_Basic_02;3.86;600;602;155.4;0.75;61;101;81;0.52;1.2;1.35;3.22;;1;;;;;;;1;0;Items/ItemsInv/Uniques/TheWhiteWizard_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;Sliver;weap;wswo;Knight;none;3;;;0;FALSE;myth;rweawswKni35m;r3weawswKni5m;440;440;250;250;0;0;0;0;470;8;0;Sliver;140;2;50%;d%;220;220;88%;dd%;50;50;30%;dcld%;90;2;20%;drng%-;30;30;-20%;;;;;;;;;;;;;;;;;;;;;;;;;0;Wswo_Basic_02;3.86;600;602;155.4;0.75;61;101;81;0.52;1.2;1.35;3.22;;1;;;;;;;1;0;Items/ItemsInv/Uniques/Sliver_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;Lionheart;weap;wswo;Knight;none;3;;;0;FALSE;myth;rweawswKni35m;r3weawswKni5m;440;440;250;250;0;0;0;0;460;-2;0;Lionheart;50;1;20%;d%;250;250;100%;hr;120;12;1.2;a;40;40;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wswo_Basic_02;3.86;600;602;155.4;0.75;61;101;81;0.52;1.2;1.35;3.22;;1;;;;;;;1;0;Items/ItemsInv/Uniques/Lionheart_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;Excalibur;weap;wexc;Knight;none;3;;;0;FALSE;myth;rweawexKni35m;r3weawexKni5m;440;440;250;250;0;0;0;0;1300;838;;Excalibur;50;1;0%;d%;1250;1250;500%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;Wswo_Basic_02;3.86;600;602;155.4;0.75;61;101;81;0.52;1.2;1.35;3.22;;1;;;;;;;1;0;Items/ItemsInv/Uniques/Excalibur_Spr;default;Items/ItemsEnv/Wswo_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;ad_amul;amul;none;;none;3;;;0;TRUE;myth;ramunon25m;r2amunon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;ad%;39;39;23.4%;;;;;as%;10;10;4%;;;;;;;;;;;;;;;;;msm%;105;105;8.4%;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/ad_amul_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
;dd_amul;amul;none;;none;3;;;0;TRUE;myth;ramunon25m;r2amunon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;dd%;49;49;29.4%;;;;;;;;;;;;;;;;;;;;;;;;;msm%;105;105;8.4%;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/dd_amul_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
;sd_amul;amul;none;;none;3;;;0;TRUE;myth;ramunon25m;r2amunon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;sd%;39;39;23.4%;;;;;as%;10;10;4%;;;;;;;;;;;;;;;;;msm%;105;105;8.4%;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/sd_amul_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
